id,page_slug,locale,section_key,content_type,content_value,updated_by,created_at,updated_at
5c995f8b-39e7-481d-a075-2f308d082b83,advanced,nl,section_1_content,text,"5 adventureduiken (kan in 2-3 dagen)
Oefenen van diepduiktechnieken en navigatie
Verbeteren van drijfvermogen en comfort onder water
Kies keuzevakken: Night, Wreck, Fish ID, Fotografie, etc.",seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
5cf806b0-6c15-42ba-9a76-3354dfb5e503,discover-scuba,en,section_1_content,text,"Step 1: Briefing and skills in confined water
Step 2: First open water dive with close supervision",seed-script,2026-03-28 14:22:37.204447+00,2026-03-28 16:44:59.316524+00
5dc40cc3-be59-4381-98bc-9d03476e3e7f,twins-pinnacle,nl,what_you_can_see,text,"Zadel-anemoonvis
Naaktslakken
Pijpvissen
Gele koffervis
Longface emperor
Vlindervissen
Keizersvissen
Rifvissen
Murenen
Trevally
Blauwgestippelde pijlstaartrog
Snappers
Tandbaarzen
Papegaaivissen
Bannerfish
Zeeschildpadden
Scribbled filefish
Anemoonvissen
Koffervissen en wratslakken",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
5e31dfcb-a77f-4cd6-a8af-b1ca5c57e201,msdt-program,en,enroll_title,text,How to Enroll,,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
5e3b4408-0680-4afc-b98d-d54cf833aed0,south-west-pinnacle,en,overview,text,"South West Pinnacle is a deep offshore dive site made up of multiple granite pinnacles and boulders rising from the seabed. Located 30-40 minutes from Koh Tao, it is known for exciting blue-water encounters and strong pelagic potential. The site often features schools of barracuda, trevally, and mackerel, with occasional visits from whale sharks and Bryde's whales. Due to depth and current exposure, it offers a rewarding challenge for experienced divers..",,2026-03-27 13:40:10.789117+00,2026-03-31 17:55:41.76794+00
5ec928ee-ec53-4687-9634-598cbffae812,specialty/night-diver,en,course_overview,text,"Experiece Complete 3 night dives and learn to navigate, communicate, and manage buoyancy in the dark.",contact@prodiving.asia,2026-03-12 10:27:14.506533+00,2026-03-27 09:56:18.852821+00
5ed563e9-1eb4-4ded-b9d1-e0f99f7b7468,contact,en,opening_hours_line_2,text,Emergency: 24/7,contact@prodiving.asia,2026-03-12 14:31:13.936296+00,2026-04-06 04:40:49.337206+00
5f07123e-9f47-46de-ba14-abb765c2cb49,home,nl,course_discover_scuba_max_depth,text,12m,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
5f12ed38-1fdd-40b2-b300-825cd7c2a0be,things-to-do,en,subtitle,text,"Discover adventure, relaxation, and island culture - there is more than just diving!",,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
5f14a07d-ba97-448d-8938-66094c490283,twins-pinnacle,nl,overview,text,"Twins Pinnacle is de populairste duiksite van Koh Tao, met drie granieten pinnacles, rijk onderwaterleven en geschikt voor alle brevetniveaus.",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
5f4be3ea-a4b1-4005-8988-356e3e595947,chumphon-pinnacle,nl,quick_facts_depth,text,15-30m,,2026-03-27 13:40:10.789117+00,2026-03-28 21:03:37.497664+00
5fd89c2f-db78-432a-be5a-8801ca525a91,koh-tao-dive-sites,en,stat2_text,text,"Whale sharks, rays, and coral reefs",seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
5ff6a034-5ebd-4d51-ad40-396e73d000fc,advanced,nl,price_usd,text,275,seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
608b7633-a1fd-4821-9af6-f679c20b2f36,sail-rock,nl,diving_tips,text,"Gevorderde certificering vereist - dit is een diepduiksite
Stromingsbewustzijn is essentieel - blijf bij je gids
Gebruik een duikcomputer voor nauwkeurige diepte- en tijdsbewaking
Walvishaaien zijn vaak actiever in de ochtend - vroeg vertrek aanbevolen
Neem een groothoeklens mee voor grote pelagische soorten
Spaar lucht in verband met diepte en mogelijke stroming
Perfect voor specialisaties in diepduiken",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
608ea314-1be0-41bc-a22b-a8d8ed4da7bf,things-to-do,en,ideas_list,text,"Take a day trip to Koh Nang Yuan for snorkeling and iconic views
Try rock climbing or bouldering for land-based adventure
Taste street food at the Sairee night market",,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
60b01a55-43ac-47ff-a94c-6fc8a0ece4b4,shark-island,en,diving_tips,text,Suitable for all certification levels Excellent for underwater photography Look for sharks in the blue water above the reef Explore the coral formations carefully Great for marine life observation Perfect for extended dives Good site for practicing photography techniques Conserve energy for the return swim,,2026-03-27 13:40:10.789117+00,2026-03-31 17:53:58.616512+00
6113f2de-430d-4ab8-ad5c-bf2d5d49daaa,weather-koh-tao,nl,cta_plan_activities,text,Plan activiteiten,,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
61b59a3a-4160-4efa-ab55-1263f85d2190,how-to-get-here,en,subtitle,text,Different routes to reach this island paradise.,,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
61d78486-4427-4eeb-9e2f-e2f41844b922,marine-life-page,nl,cta_text,text,Doe mee met onze PADI-gecertificeerde cursussen en fun dive trips om deze geweldige dieren van dichtbij in hun natuurlijke habitat te zien.,seed-script,2026-03-28 14:15:08.842017+00,2026-03-28 14:15:08.842017+00
61f17bcb-2afd-4945-8bfe-98bedb39845b,home,nl,course_advanced_title,text,Advanced Open Water..,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-27 13:37:55.758877+00
61fe941a-84f3-40f9-9bce-7a6083acc63c,accommodation,en,whyStayTitle,text,Why stay with us?,,2026-03-27 11:51:48.105016+00,2026-03-28 20:55:30.812602+00
622cf347-ccba-4f8f-bb0b-2a1917fbbfc1,divemaster,nl,hero_title,text,PADI Divemaster-cursus,contact@prodiving.asia,2026-03-12 15:13:41.90407+00,2026-03-28 13:24:35.370944+00
6234d0db-2829-43c6-b996-76a6104df04c,koh-tao-dive-sites,en,booking_title,text,Discover Koh Tao’s underwater world,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
625d33d7-7fe5-4111-b257-bd87fc3b4e98,koh-tao-dive-sites,nl,artificial_title,text,Kunstmatige duiklocaties,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
62d44777-3468-489f-b795-f3b71f3cb2de,open-water,en,duration,text,3-4 days,contact@prodiving.asia,2026-03-10 12:04:54.885159+00,2026-04-05 09:49:05.165101+00
62fd9edd-00f7-411a-ac05-9d7f7d8dbd5e,sail-rock,nl,quick_facts_difficulty,text,Gevorderd,,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
632733c1-81ea-47aa-87ee-a488dcca6d1a,food-drink,en,tip,text,Tip: tap water is not drinkable - buy bottled water or refill at water stations.,,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
632e3812-8988-453a-ac58-13e2508d4ea2,open-water,en,hero_subtitle,text,"The world's most popular scuba course. Learn the fundamentals of scuba diving and get certified to dive independently with a buddy, to 18 metres/60 feet.",contact@prodiving.asia,2026-03-09 17:57:14.068604+00,2026-04-05 09:49:05.165101+00
63647127-9ed6-47c1-b3de-2e76be25032b,accommodation,en,details,text,Additional details,,2026-03-27 11:51:48.105016+00,2026-03-28 20:55:30.812602+00
636acd64-5050-404f-aec2-2753a356c9de,nudibranchs,en,size,text,1-15cm depending on species,seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
63c49dfa-5783-4b32-b9b8-5ab6267ed7e9,accommodation,en,accommodationType,text,Accommodation type,,2026-03-27 11:51:48.105016+00,2026-03-28 20:55:30.812602+00
64517512-5063-4446-b93e-af4dcf91f43c,discover-scuba,nl,section_2_content,text,"Gecertificeerde duikprofessional
Gebruik van alle duikuitrusting
Maximaal 4 deelnemers per instructeursgroep
Mogelijkheid om extra duiken toe te voegen",seed-script,2026-03-28 14:22:37.204447+00,2026-03-28 14:24:16.326594+00
6487b2d6-05e6-4180-9044-fb79d2a0ce27,instructor,en,contact_hint,text,Or use the form below to send a booking request directly.,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
64db0c38-9fca-4407-b2a9-cae9b39a9766,scuba-diver,nl,section_1_title,text,Wat je leert,seed-script,2026-03-28 14:22:37.204447+00,2026-03-28 14:24:16.326594+00
64e4086a-c4bc-4b79-9fcc-0a420948c107,green-sea-turtle,en,detailed_description,text,"The green sea turtle is one of the most common sea turtle species around Koh Tao and plays an important role in the health of seagrass beds and coral reefs. These calm herbivores spend their days grazing on seagrass and algae, keeping these habitats in balance. Adults are often seen in shallow bays and reef areas, while hatchlings are sometimes observed during their risky journey from nesting beaches to open sea. Conservation efforts in Thailand have helped protect these ancient ocean travelers, and encountering one in the wild is always special.",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
65130931-7a50-4891-bd22-22300779a1b5,things-to-do,nl,activity_guide,text,gids met activiteiten,,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
65a64f05-d2e8-496d-9039-1d7d602b5fe7,rescue,nl,section_1_content,text,"Zelfredding en herkennen van duikerstress
Reddingsscenario's en technieken
Noodmanagement en uitrusting
Reddingsbeademing en slachtofferzorg",seed-script,2026-03-28 14:22:37.579329+00,2026-03-28 14:24:16.617176+00
65cd73fa-66e6-4c92-8487-ca07f8f46ec6,japanese-gardens,en,quick_facts_depth,text,5-18m,,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
66067372-3933-497c-85fe-b8f3d59c8101,instructor,nl,section_overview_body,text,"Het Instructor-traject leidt ervaren duikers op om nieuwe duikers op te leiden en te certificeren. De IDC omvat lespresentaties, studentbeoordelingen en praktijkervaring in lesgeven, met begeleiding van ervaren stafinstructeurs.",,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
66476e63-27b5-4572-b373-a73c9143219e,rescue,en,price_usd,text,290,seed-script,2026-03-28 14:22:37.204447+00,2026-03-28 14:24:16.326594+00
66573a76-6a26-4507-887a-4765fe41fe9c,scuba-review,en,course_overview,text,Quick knowledge review followed by confined and open water skill practice. twst,contact@prodiving.asia,2026-03-14 19:44:35.703938+00,2026-03-27 16:34:52.782657+00
66d6c2fc-58a1-41d2-a079-729f802008f2,scuba-review,nl,price_eur,text,66,,2026-03-28 13:10:40.754266+00,2026-03-28 13:10:40.754266+00
66f9b2d4-2cb9-4668-b883-ba10eaef2fbe,rescue,nl,price_usd,text,290,seed-script,2026-03-14 11:19:45.578131+00,2026-03-28 14:24:16.617176+00
672450bc-01d1-49d6-a19d-0c50a5fc1089,contact,en,opening_hours_title,text,Opening Hours,contact@prodiving.asia,2026-03-12 14:31:13.936296+00,2026-04-06 04:40:49.337206+00
672d4557-5720-4516-a5e5-06b127515e52,home,nl,course_rescue_price_eur,text,265,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
67a6c47f-01c8-442b-ac0c-eaaeb02d9448,htms-sattakut,en,images,text,https://www.divinginasia.com/images/htms-sattakut.jpg https://www.divinginasia.com/images/htms-sattakut-wreck.jpg https://www.divinginasia.com/images/wreck.jpg,,2026-03-27 16:24:21.72643+00,2026-03-28 20:54:03.477122+00
68163cb9-b14c-4552-bdfa-1dd75dee2d53,msdt-program,en,why_items,text,"Teach at least five PADI Specialty courses
Gain hands-on experience through team teaching and mentorship
Increase your employability and earning potential
Stand out to dive centers and resorts worldwide
Enhance your confidence and teaching skills",,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
682d681c-c133-4326-b74c-bfe0233d3060,medical-services,nl,cta_wellness,text,Wellnessactiviteiten,,2026-03-28 13:46:34.702478+00,2026-03-28 14:56:21.792803+00
690525f0-554b-4f46-a16d-89c2592ef4f6,green-sea-turtle,nl,size,text,"Tot 1,5m (5ft), 150-200kg",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
693d71d6-1750-4510-88ad-48ded8ccdd3b,msdt-program,en,overview_items,text,"Choose five PADI Specialty Instructor ratings (e.g., Deep, Wreck, Nitrox, Night, Sidemount, etc.)
Participate in hands-on workshops and real-world teaching scenarios
Team teach with experienced Course Directors and Staff Instructors
Receive guidance on course standards, logistics, and student management
Log at least 25 certifications to qualify for the MSDT rating",,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
6955e2fe-ff5c-44a0-8054-8e8f8972ca9e,hawksbill-sea-turtle,nl,conservation_status,text,Ernstig bedreigd,seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
699089b8-2256-4f51-a41c-80e240ef2157,nudibranchs,nl,size,text,1-15cm afhankelijk van soort,seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
69d17e0d-b4a4-4f38-949e-0b9c5b1914d3,shark-island,en,quick_facts_difficulty,text,Beginner-Intermediate,,2026-03-27 13:40:10.789117+00,2026-03-31 17:53:58.616512+00
69dcd32f-4a6e-4e36-942e-4098a721b000,accommodation,nl,roomsTitle,text,Onze kamers,,2026-03-27 11:51:48.105016+00,2026-03-28 20:56:02.462461+00
6a247a9b-1bed-4315-8073-078462e1c4c5,chumphon-pinnacle,en,quick_facts_location,text,30 minutes offshore,,2026-03-27 13:40:10.789117+00,2026-04-09 11:24:36.795351+00
6a4d417a-ebaf-4492-8982-80e5f5380868,instructor,nl,faq_4_q,text,Waarom Koh Tao kiezen voor een IDC?,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
6a5eb16f-097a-44dc-b681-bf28d66a8444,home,en,about_paragraph_2,textarea,"Lifetime certifications valid worldwide, at a surprisingly low price. Earn your PADI diving certification here for 9000 baht, now including 4 nights accommodation in the course price.",contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
6a8162e6-e659-4043-8f93-d44a27a5b179,home,nl,course_efr_price_eur,text,120,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
6a91bd2b-3c8c-462e-8505-e39b5c44fce9,home,en,course_discover_scuba_price,text,"฿2,500",contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
6aa8b00c-5125-4d03-910f-c791f498378d,instructor,en,faq_1_a,text,"Contact us for course dates, schedule options and the application process. We can guide you step-by-step from prerequisites to enrollment.",,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
6b26de82-89ba-4f88-bdcc-530c37a31916,fun-diving,nl,fun_diving_ready_title,text,Ready to Explore?,,2026-03-28 13:10:40.754266+00,2026-03-30 11:23:47.936366+00
6b2d0569-82bc-4b37-b45c-35218b4e1973,blacktip-reef-shark,nl,description,text,"Veelvoorkomende rifhaai met herkenbare zwarte puntjes op de vinnen, belangrijk voor een gezond koraalrifecosysteem.",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
6ba21f32-1e12-4eae-b962-e5c47c4a59ec,fun-diving,nl,fun_diving_ready_body,text,"Whether you're a newly certified Open Water diver or an experienced technical diver, we have the perfect dive sites and packages for you. Book your fun diving adventure today!",,2026-03-28 13:10:40.754266+00,2026-03-30 11:23:47.936366+00
6baa9120-b06d-44f3-90c3-a0adb1677299,fun-diving,nl,fun_diving_overview_title,text,From Breathtaking Shipwrecks to Exotic Marine Life,,2026-03-28 13:10:40.754266+00,2026-03-30 11:23:47.936366+00
6beb96de-ee42-4260-b5f0-4fe99fb20e7d,instructor,nl,section_prereq_body,text,"Vereisten: PADI Divemaster (of gelijkwaardig), geldige EFR en een minimumaantal gelogde duiken volgens PADI-richtlijnen. Kandidaten moeten de Instructor-examens en beoordelingen succesvol afronden.",,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
6c04da42-31e8-47f1-aa0a-94369eec06cd,nudibranchs,nl,description,text,"Kleurrijke zeenaaktslakken met ongelooflijke patronen en vormen, perfect voor macrofotografie.",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
6c07c701-ff06-445b-97f6-da7c185f1155,home,en,course_discover_scuba_max_depth,text,12m,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
6c28b269-8d4b-4796-9505-4f982bef8d88,accommodation,nl,viewRooms,text,Bekijk kamers,,2026-03-27 11:51:48.105016+00,2026-03-28 20:56:02.462461+00
6c537c29-39b2-4327-8cca-e55f783d4b79,mango-bay,en,diving_tips,text,"Perfect for beginners and training dives
Also excellent for snorkeling
Look for grazers in seagrass and reef life
Great spot for underwater photography
Calm water ideal for learning buoyancy
Multiple coral bommies to explore
Suitable for longer dives
Perfect for Open Water certification dives",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
6c5ef2f2-86a8-410d-bf7a-1f3b8e1d8f1a,green-sea-turtle,nl,diet,text,"Zeegras, algen, zeeplanten",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
6cb338a6-0887-4418-bd38-1b79e3d688b3,fun-diving,nl,fun_diving_marine_tab_title,text,Discover the Underwater World,,2026-03-28 13:10:40.754266+00,2026-03-30 11:23:47.936366+00
6d3cc7c7-ba3e-40d9-a393-13dc5b475d39,marine-life-page,en,intro_text,text,"The tropical waters around Koh Tao are rich in marine life and biodiversity. With stable water temperatures between 26-29°C year-round, the sea is an ideal habitat for diverse fauna and flora. From gentle giants like whale sharks to tiny macro species, Koh Tao offers encounters with some of the most fascinating sea creatures in the world.",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
6d52b6bb-891c-41fc-960c-fb0b712220b9,instructor,en,sidebar_cta,text,Enquire / Apply,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
6d60751b-f2d8-4f7a-b2a6-560849ca8b8b,fun-diving,en,fun_diving_ready_title,text,Ready to Explore?,,2026-03-27 12:57:03.657442+00,2026-03-27 12:57:03.657442+00
6ddb4ba9-a060-4069-8642-59bbc11caa35,blacktip-reef-shark,nl,frequency,text,Zeer veelvoorkomend op ondiepe riffen,seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
6df5948d-24c8-4746-a4cf-24f517eb60fc,japanese-gardens,nl,marine_life_highlights,text,"Pink-tailed triggerfish
Ocellated adelaarsrog
Gemarmerde octopus
Blue-ringed octopus
Naaktslakken en platwormen
Papegaaivissen en lipvissen
Anthias en juffervissen
Murenen en koraalduivels",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
6e0eb155-5cc0-4927-80ab-b5a5be1ce4d7,weather-koh-tao,nl,packing_list,text,"Zonnebrand met hoge SPF (reef-safe)
Lichte, ademende kleding
Regenjas of poncho (voor het regenseizoen)
Waterdichte tas voor elektronica
Pet/hoed en zonnebril
Sneldrogende kleding voor wateractiviteiten",,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
6e43fd2e-979b-4881-81f6-9087572fdc3c,chumphon-pinnacle,en,marine_life_highlights,text,Whalesharks (regular sightings) Giant Trevally schools Chevron Barracuda Eagle Rays Scad and Fusilier schools Giant Barracuda Kingfish Various reef fish species,,2026-03-27 13:40:10.789117+00,2026-04-09 11:24:36.795351+00
